x-coordinate,y-coordinate,Similarity_score
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Functional CD40 Expression Induced following Bacterial Infection of Mouse and Human Osteoblast.html,0.24171496710940824
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Functional Characterization of Two Structurally Novel Diacylglycerol Acyltransferase2 Isozymes Respo.html,0.06210336821573637
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Functional EF-Hands in Neuronal Calcium Sensor GCAP2 Determine Its Phosphorylation State and Subcell.html,0.030057924324450192
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Functional Implication of the Hydrolysis of Platelet Endothelial Cell Adhesion Molecule 1 (CD31) by .html,0.9945319981829766
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Fur-Regulated Iron Uptake System of Edwardsiella ictaluri and Its Influence on Pathogenesis and Immu.html,0.992328369988013
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Genetic and epigenetic alterations are involved in the regulation of TPM1 in cholangiocarcinoma.html,0.300936120974382
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Genome-wide incorporation dynamics reveal distinct categories of turnover for the histone variant H3.html,0.044975645430485635
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Genotyping and Phenotyping of Beta2-Toxigenic Clostridium perfringens Fecal Isolates Associated with.html,0.996397032167043
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,HD-GYP domain proteins regulate biofilm formation and virulence in Pseudomonas aeruginosa.html,0.44160055952840527
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Heat Shock Protein 27 Is Spatially Distributed in the Human Placenta and Decreased during Labor.html,0.08587614995380032
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,High cellular organization of pyoverdine biosynthesis in Pseudomonas aeruginosa clustering of PvdA a.html,0.5851675708200145
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,HIV-1 Tat Protein Increases Microglial Outward K+ Current and Resultant Neurotoxic Activity.html,0.03469347058221821
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Honokiol activates AMP-activated protein kinase in breast cancer cells via an LKB1-dependent pathway.html,0.04335028983359204
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,HtrA1 in human urothelial bladder cancer A secreted protein and a potential novel biomarker.html,0.2156595041804339
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Human Genome-Wide RNAi Screen Identifies an Essential Role for Inositol Pyrophosphates in Type-I Int.html,0.025689399582277287
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Identification of the pollen self-incompatibility determinant in Papaver rhoeas.html,0.02192107758892237
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,IL-13 induces translocation of NF-kappaB in cultured human bronchial smooth muscle cells.html,0.07951121250530219
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Imbalance between pSmad3 and Notch induces CDK inhibitors in old muscle stem cells.html,0.03876723999779808
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,In vitro susceptibility to the pro-apoptotic effects of TIMP-3 gene delivery translates to greater i.html,0.08854989129031764
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Increased levels of bioactive IL-16 correlate with disease activity during relapsing experimental au.html,0.07951121250530219
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Increases in inflammatory mediators in DRG implicate in the pathogenesis of painful neuropathy in Ty.html,0.07951121250530219
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Infection by Streptococcus pyogenes Induces the Receptor Activator of NF-__B Ligand Expression in Mo.html,0.9960084141184591
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Inhibition of rhabdomyosarcoma cell and tumor growth by targeting specificity protein (Sp) transcrip.html,0.40827401306618033
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Interleukin-1 b inhibits NaC-KCATPase activity and protein expression in cardiac myocytes.html,0.07951121250530219
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Interplay of mevalonate and Hippo pathways regulates RHAMM transcription via YAP to modulate breast .html,0.7681503041513642
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Interplay of RsbM and RsbK controls the sB activity of Bacillus cereuse.html,0.37547558028565664
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Introduction of 65 kDa Antigen of Mycobacterium tuberculosis to Cancer Cells Enhances Anti-Tumor Eff.html,0.5777055110948174
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Invasiveness and anchorage independent growth ability augmented by PTEN inactivation through the PI3.html,0.08854989129031764
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,"Investigation of the roles of T6SS genes in motility, biofilm formation and extracellular protease A.html",0.5826027851756955
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Itch E3 ubiquitin ligase regulates large tumor suppressor 1 stability.html,0.7807114232146085
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,JMJD6 is a driver of cellular proliferation and motility and a marker of poor prognosis in breast ca.html,0.07582106891667922
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Kaiso is expressed in lung cancer Its expression and localization is affected by p120ctn.html,0.08854989129031764
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Katanin Localization Requires Triplet Microtubules in Chlamydomonas reinhardtii.html,0.023711774118275044
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Lactobacillus bulgaricus Prevents Intestinal Epithelial Cell Injury Caused by Enterobacter sakazakii.html,0.9930927875144081
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Leptin stimulates ovarian cancer cell growth and inhibits apoptosis by increasing cyclin D1 and Mcl-.html,0.35326488402077105
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,"Loss of plakoglobin promotes decreased cell-cell contact, increased invasion and breast cancer cell .html",0.06674009106909833
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Loss of the Par3 Polarity Protein Promotes Breast Tumorigenesis and Metastasis.html,0.09023258036360401
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Low titre autoantibodies against recoverin in sera of patients with small cell lung cancer but witho.html,0.08854989129031764
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,LPS Unmasking of Shigella flexneri Reveals Preferential Localisation of Tagged Outer Membrane Protea.html,0.04402821420217485
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,LRP-6 is a coreceptor for multiple fibrogenic signaling pathways in pericytes and myofibroblasts tha.html,0.8186370537437243
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Lymphocyte Function-Associated Antigen 1 Is a Receptor for Pasteurella haemolytica Leukotoxin in Bov.html,0.9935472252821718
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Mannheimia haemolytica Leukotoxin Activates a Nonreceptor Tyrosine Kinase Signaling Cascade in Bovin.html,0.24171496710940824
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Meningococcal Porin PorB Prevents Cellular Apoptosis in a Toll-Like Receptor 2- and NF-__B-Independe.html,0.9900099646420315
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,"miR-1915 and miR-1225-5p Regulate the Expression of CD133, PAX2 and TLR2 in Adult Renal Progenitor C.html",0.060411105143855816
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,"miR-1915 and miR-1225-5p Regulate the Expression of CD133, PAX2 and TLR2 in Adult Renal Progenitor Cells.html",0.060411105143855816
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,miR-221 Promotes Tumorigenesis in Human Triple Negative Breast Cancer Cells.html,0.036389808557332495
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Mitochondrial Dysfunction Promotes Breast Cancer Cell Migration and Invasion through HIF1a Accumulat.html,0.043015976694735274
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Mitogen and Stress Activated Kinases Act Co-operatively with CREB during the Induction of Human Cyto.html,0.024113844487902658
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,MKP-1 regulates cytokine mRNA stability through selectively modulation subcellular translocation of .html,0.07951121250530219
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,MMP7-mediated cleavage of nucleolin at Asp255 induces MMP9 expression to promote tumor malignancy.html,0.00873265789214586
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,"Molecular Cloning, Expression and Serological Evaluation of an 8-Kilodalton Subunit of Antigen B fro.html",0.9901697725839985
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,"Molecular Mechanism of SSR128129E, an Extracellularly Acting, Small-Molecule, Allosteric Inhibitor o.html",0.09023258036360401
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Multi-Method Approach for Characterizing the Interaction between Fusarium verticillioides and Bacill.html,0.028513630182528307
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Multidrug resistance protein MdtM adds to the repertoire of antiporters involved in alkaline pH home.html,0.04551705396741984
Bacillus anthracis Capsule Activates Caspase-1 and Induces Interleukin-1__ Release from differentiat.html,Multiple controls affect arsenite oxidase gene expression in Herminiimonas arsenicoxydans.html,0.046328921854255474
